stage	path	fn	line	verdict	note
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	calibrate_gap_tail_het_gl_if_best	2007	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	calibrate_sparse_java_hom_alt_gl_if_best_with_event	1938	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	calibrate_weak_sparse_het_gl_if_best	1983	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	cluster_upstream_format_ad	2073	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	count_alt_best_reads_in_marginalized_subset	1796	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	count_informative_alt_best_reads_in_marginalized_subset	1819	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	dedupe_likelihood_subset_by_qname	950	opt	HashMap max-LL + best-per-QNAME (was O(n^2))
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	event_tier3_hom_alt_java_pileup	1963	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	filter_likelihoods_for_variant	791	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	from_marginalized_rows	539	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	gap_event_has_supported_alt_haplotype	1274	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	gap_softclip_format_informative_tier	1329	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	gap_softclip_sparse_format_alt	1351	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	genotype_active_region	625	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	genotype_from_java_shaped_gls	1052	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	genotype_from_read_rows	599	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	is_cluster_coupled_45_3_0_pl	1900	tight	trivial getter/ctor
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	is_cluster_ctc_39_0_39_pl	1905	tight	trivial getter/ctor
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	is_hmm_hom_ref_emit_trap	1132	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	is_malformed_sparse_hom_alt_pl	2065	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	is_p12_phase_e_two_read_hom_alt_site	1958	tight	trivial getter/ctor
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	is_sparse_p12_130_9_0_pl	1870	tight	trivial getter/ctor
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	is_sparse_p12_90_6_0_pl	1865	tight	trivial getter/ctor
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	is_sparse_p12_het_trap_pl	1861	tight	trivial getter/ctor
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	java_alignment_read_covers_variant_base	662	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	java_alignment_read_overlaps_interval	635	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	java_cluster_downstream_shaped_genotype	1875	tight	trivial getter/ctor
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	java_cluster_shaped_genotype	1096	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	java_cluster_tc_het_shaped_genotype	2002	tight	trivial getter/ctor
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	java_cluster_upstream_shaped_genotype	2085	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	java_format_alt_from_informative_and_pileup	1305	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	java_gap_sparse_pileup_alt	1585	tight	trivial getter/ctor
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	java_gap_tail_het_shaped_genotype	1997	tight	trivial getter/ctor
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	java_read_overlaps_for_genotyping_filter	650	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	java_sparse_format_alt_target	1394	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	java_sparse_informative_alt_read_count	1372	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	java_sparse_snp_shaped_genotype	1110	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	java_vcf_shape_ad_candidates	1017	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	likelihood_subset_for_event	844	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	marginalize_rows_to_biallelic_alleles	506	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	p12_sparse_bam_hom_alt_pl_template	1220	tight	trivial getter/ctor
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	pool_max_log10	301	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	read_allele_depths_at_locus_dedupe_qname	1179	opt	BTreeSet→HashSet QNAME dedupe
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	read_overlaps_variant	768	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	read_overlaps_variant_for_config	736	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	read_overlaps_variant_for_config_event	747	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	ref_hap_indices_for_genotype_marginalization	317	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	region_likelihoods_to_rows	164	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	repair_strict_java_l4_format	2107	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	shaped_sparse_hom_alt_from_event	2052	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	soft_unclipped_read_overlaps_interval	778	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	sparse_alignment_alt_qnames_at_locus	1629	opt	BTreeSet→HashSet membership-only
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	sparse_finalize_format_alt_informative_reads	719	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	sparse_finalize_pileup_alt_pa	2224	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	sparse_hmm_alt_read_count_for_format	1843	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	sparse_hom_alt_gl_anchor	2020	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	sparse_java_hom_alt_format_ad	1240	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	sparse_java_hom_alt_gl_penalties	1879	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	sparse_java_softclip_overlap_rescue_eligible	684	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	sparse_java_softclip_pairhmm_band	698	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	sparse_p12_l4_hom_alt_ad	1225	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	sparse_softclip_alt_qnames_at_locus	1590	opt	BTreeSet→HashSet membership-only
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	sparse_softclip_tier3_evidence	708	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	strict_java_genotype_ready_for_emit	2201	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	strict_java_pairhmm_normalize_hap_indices	407	opt	BTreeSet→HashSet (mask consumer)
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	subset_biallelic_haplotype_indices	196	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	supplement_mid_b_sparse_softclip_alt_reads_for_pairhmm	1668	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	symmetrize_cluster_anchor_het_gl_if_best	1910	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	try_java_sparse_snp_rescue_from_hmm	1159	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	variation_event_outside_trim_hap_window	1263	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	with_site_ad_scratch	1084	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/semantics.rs	from_call_region_mode	35	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/semantics.rs	is_java_compatible	30	tight	trivial getter/ctor
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/sparse_pl_shape.rs	ad_pair_maps_java_rescue_shapes	92	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/sparse_pl_shape.rs	from_ad_pair	57	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/sparse_pl_shape.rs	from_pileup_depths	73	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/sparse_pl_shape.rs	gl	32	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/sparse_pl_shape.rs	gl_vec	52	tight	trivial getter/ctor
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/sparse_pl_shape.rs	pl	42	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/hc_genotyping_engine/sparse_pl_shape.rs	pl_gl_tables_match_java_vcf_inverses	106	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/minimal_genotyping.rs	calculate_single_sample_ref_vs_any_active_state_profile_value	26	tight	short leaf; no safe absolute-speed win
01_genotype	gatk-haplotypecaller/src/minimal_genotyping.rs	cap_genotype_likelihoods_by_hom_ref	16	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/minimal_genotyping.rs	haplotype_caller_activity_profile_state_minimal_genotyping	34	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
01_genotype	gatk-haplotypecaller/src/minimal_genotyping.rs	max_element_index	76	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
02_pairhmm	gatk-haplotypecaller/src/engine_pairhmm_post_process_tests.rs	filter_drops_all_reads_when_none_pass_threshold	52	n/a	test/dump helper
02_pairhmm	gatk-haplotypecaller/src/engine_pairhmm_post_process_tests.rs	filter_drops_poorly_modeled_read_keeps_informative	4	n/a	test/dump helper
02_pairhmm	gatk-haplotypecaller/src/likelihood_engine.rs	default	120	tight	short leaf; no safe absolute-speed win
02_pairhmm	gatk-haplotypecaller/src/likelihood_engine.rs	empty	26	tight	short leaf; no safe absolute-speed win
02_pairhmm	gatk-haplotypecaller/src/likelihood_engine.rs	ensure	35	tight	parity-sensitive; no safe absolute-speed win without gate risk
02_pairhmm	gatk-haplotypecaller/src/likelihood_engine.rs	filter_step_engine_active	165	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
02_pairhmm	gatk-haplotypecaller/src/likelihood_engine.rs	gatk_haplotype_caller_production	105	tight	trivial getter/ctor
02_pairhmm	gatk-haplotypecaller/src/likelihood_engine.rs	log10_read_haplotype_likelihood	189	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
02_pairhmm	gatk-haplotypecaller/src/likelihood_engine.rs	prepare_read_quals_for_pairhmm	136	tight	short leaf; no safe absolute-speed win
02_pairhmm	gatk-haplotypecaller/src/likelihood_engine.rs	prepare_read_quals_for_pairhmm_inplace	147	tight	short leaf; no safe absolute-speed win
02_pairhmm	gatk-haplotypecaller/src/likelihood_engine.rs	primary_engine_label	174	tight	short leaf; no safe absolute-speed win
02_pairhmm	gatk-haplotypecaller/src/likelihood_engine.rs	production_pairhmm_caps_low_base_qualities	290	tight	short leaf; no safe absolute-speed win
02_pairhmm	gatk-haplotypecaller/src/likelihood_engine.rs	resolved_pair_hmm_backend	114	tight	trivial getter/ctor
